Ano;Distrito;Inscritos;Votantes;Brancos;Nulos;Partido;Votos;Mandatos;Percentual;Abstenção
2025;Viana do Castelo;233491;142917;2682;1534;PS;40237;2;28,28;38,7912168
2025;Vila Real;207989;117058;1494;1527;AD;46046;2;42,9;43,719139
2025;Vila Real;207989;117058;1494;1527;BE;2865;0;0,18;43,719139
2025;Vila Real;207989;117058;1494;1527;CDU;1600;0;0,85;43,719139
2025;Vila Real;207989;117058;1494;1527;CH;20038;1;17;43,719139
2025;Vila Real;207989;117058;1494;1527;IL;2380;0;2;43,719139
2025;Vila Real;207989;117058;1494;1527;L;1592;0;1,2;43,719139
2025;Vila Real;207989;117058;1494;1527;PAN;1062;0;0,07;43,719139
2025;Vila Real;207989;117058;1494;1527;PS;34660;2;30,3;43,719139
2025;Viseu;335659;211590;3302;2595;AD;76938;3;39,6;36,9628105
2025;Viseu;335659;211590;3302;2595;BE;5846;0;2,7;36,9628105
2025;Viseu;335659;211590;3302;2595;CDU;2905;0;0,85;36,9628105
2025;Viseu;335659;211590;3302;2595;CH;41165;2;19;36,9628105
2025;Viseu;335659;211590;3302;2595;IL;5950;0;3;36,9628105
2025;Viseu;335659;211590;3302;2595;L;3567;0;2,4;36,9628105
2025;Viseu;335659;211590;3302;2595;PAN;2555;0;0,7;36,9628105
2025;Viseu;335659;211590;3302;2595;PS;58088;3;27,27;36,9628105
2024; Totais;10813643;6476952;89847;192396;AD;1867442;80;29;40,10388543
2024; Totais;10813643;6476952;89847;192396;BE;282314;5;2;40,10388543
2024; Totais;10813643;6476952;89847;192396;CDU;205551;4;3;40,10388543
2024; Totais;10813643;6476952;89847;192396;CH;1169781;50;18;40,10388543
2024; Totais;10813643;6476952;89847;192396;IL;319877;8;5;40,10388543
2024; Totais;10813643;6476952;89847;192396;L;204875;4;3;40,10388543
2024; Totais;10813643;6476952;89847;192396;PAN;126125;1;2;40,10388543
2024; Totais;10813643;6476952;89847;192396;PS;1812443;78;28;40,10388543
2024; Totais;10813643;6476952;89847;192396;Outros;206301;0;3;40,10388543
2025; Totais;10813643;6476952;89847;192396;Outros;206301;0;3;40,10388543
