Ano;Distrito;Inscritos;Votantes;Brancos;Nulos;Partido;Votos;Mandatos;Previsão (%);Abstenção;Inscritos_totais;abstenção_totais;Cor1;Visão
2024;Europa;937311;238605;1381;94261;PS;38063;1;0,16;0,74543668;10813643;0,4016;#FFC0CB;Sondagens
2024;Fora da Europa;609436;98360;487;31980;AD;22470;1;0,23;0,838604874;10813643;0,4016;#FFA500;Sondagens
2024;Fora da Europa;609436;98360;487;31980;BE;1844;0;0,02;0,838604874;10813643;0,4016;#db0812;Sondagens
2024;Fora da Europa;609436;98360;487;31980;CDU;742;0;0,01;0,838604874;10813643;0,4016;#006699;Sondagens
2024;Fora da Europa;609436;98360;487;31980;CH;17862;1;0,18;0,838604874;10813643;0,4016;#201f58;Sondagens
2024;Fora da Europa;609436;98360;487;31980;IL;1901;0;0,02;0,838604874;10813643;0,4016;#00aeee;Sondagens
2024;Fora da Europa;609436;98360;487;31980;L;697;0;0,01;0,838604874;10813643;0,4016;#000000;Sondagens
2024;Fora da Europa;609436;98360;487;31980;PAN;2328;0;0,02;0,838604874;10813643;0,4016;#518196;Sondagens
2024;Fora da Europa;609436;98360;487;31980;PS;14343;0;0,15;0,838604874;10813643;0,4016;#FFC0CB;Sondagens
2024; Totais;10813643;6476952;89847;192396;AD;1867442;80;0,29;0,401038854;10813643;0,4016;#FFA500;Sondagens
2024; Totais;10813643;6476952;89847;192396;BE;282314;5;0,04;0,401038854;10813643;0,4016;#db0812;Sondagens
2024; Totais;10813643;6476952;89847;192396;CDU;205551;4;0,03;0,401038854;10813643;0,4016;#006699;Sondagens
2024; Totais;10813643;6476952;89847;192396;CH;1169781;50;0,18;0,401038854;10813643;0,4016;#201f58;Sondagens
2024; Totais;10813643;6476952;89847;192396;IL;319877;8;0,05;0,401038854;10813643;0,4016;#00aeee;Sondagens
2024; Totais;10813643;6476952;89847;192396;L;204875;4;0,03;0,401038854;10813643;0,4016;#000000;Sondagens
2024; Totais;10813643;6476952;89847;192396;PAN;126125;1;0,02;0,401038854;10813643;0,4016;#518196;Sondagens
2024; Totais;10813643;6476952;89847;192396;PS;1812443;78;0,28;0,401038854;10813643;0,4016;#FFC0CB;Sondagens
